2.3656565E-4	2.4662554E-4	2.6643218E-4	2.953563E-4	3.32449E-4	3.7644277E-4	4.2576264E-4	4.78554E-4	5.327314E-4	5.802278E-4	6.3229643E-4	6.783551E-4	7.164857E-4	7.450273E-4	7.626951E-4	7.6867704E-4	7.626951E-4	7.450273E-4	7.164857E-4	6.783551E-4	6.3229643E-4	5.802278E-4	5.327314E-4	4.78554E-4	4.2576264E-4	3.7644277E-4	3.32449E-4	2.953563E-4	2.6643218E-4	2.4662554E-4	2.3656565E-4
2.4662554E-4	2.5711322E-4	2.7776213E-4	3.0791623E-4	3.4658628E-4	3.9245086E-4	4.4386805E-4	4.989044E-4	5.5538566E-4	6.049018E-4	6.5918465E-4	7.072019E-4	7.4695406E-4	7.7670935E-4	7.9512846E-4	8.013648E-4	7.9512846E-4	7.7670935E-4	7.4695406E-4	7.072019E-4	6.5918465E-4	6.049018E-4	5.5538566E-4	4.989044E-4	4.4386805E-4	3.9245086E-4	3.4658628E-4	3.0791623E-4	2.7776213E-4	2.5711322E-4	2.4662554E-4
2.6643218E-4	2.7776213E-4	3.0006937E-4	3.3264514E-4	3.7442084E-4	4.2396883E-4	4.7951535E-4	5.389716E-4	5.99989E-4	6.534818E-4	7.1212417E-4	7.6399767E-4	8.0694235E-4	8.390873E-4	8.589857E-4	8.6572283E-4	8.589857E-4	8.390873E-4	8.0694235E-4	7.6399767E-4	7.1212417E-4	6.534818E-4	5.99989E-4	5.389716E-4	4.7951535E-4	4.2396883E-4	3.7442084E-4	3.3264514E-4	3.0006937E-4	2.7776213E-4	2.6643218E-4
2.953563E-4	3.0791623E-4	3.3264517E-4	3.687574E-4	4.150683E-4	4.6999526E-4	5.31572E-4	5.974829E-4	6.6512433E-4	7.2442443E-4	7.8943296E-4	8.46938E-4	8.9454476E-4	9.301794E-4	9.522379E-4	9.597065E-4	9.522379E-4	9.301794E-4	8.9454476E-4	8.46938E-4	7.8943296E-4	7.2442443E-4	6.6512433E-4	5.974829E-4	5.31572E-4	4.6999526E-4	4.150683E-4	3.687574E-4	3.3264517E-4	3.0791623E-4	2.953563E-4
3.32449E-4	3.465863E-4	3.7442087E-4	4.1506832E-4	4.671952E-4	5.2902027E-4	5.9833017E-4	6.725186E-4	7.486549E-4	8.1540225E-4	8.88575E-4	9.5330185E-4	0.001	0.001	0.001	0.001	0.001	0.001	0.001	9.5330185E-4	8.88575E-4	8.1540225E-4	7.486549E-4	6.725186E-4	5.9833017E-4	5.2902027E-4	4.671952E-4	4.1506832E-4	3.7442087E-4	3.465863E-4	3.32449E-4
3.7644277E-4	3.924509E-4	4.2396886E-4	4.6999528E-4	5.2902027E-4	5.9902674E-4	6.775086E-4	7.615146E-4	8.477262E-4	9.2330633E-4	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	9.2330633E-4	8.477262E-4	7.615146E-4	6.775086E-4	5.9902674E-4	5.2902027E-4	4.6999528E-4	4.2396886E-4	3.924509E-4	3.7644277E-4
4.2576264E-4	4.4386808E-4	4.7951538E-4	5.31572E-4	5.9833017E-4	6.775086E-4	7.662728E-4	8.6128485E-4	9.587915E-4	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	9.587915E-4	8.6128485E-4	7.662728E-4	6.775086E-4	5.9833017E-4	5.31572E-4	4.7951538E-4	4.4386808E-4	4.2576264E-4
4.78554E-4	4.989044E-4	5.389717E-4	5.974829E-4	6.7251857E-4	7.6151453E-4	8.612848E-4	9.680777E-4	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	9.680777E-4	8.612848E-4	7.6151453E-4	6.7251857E-4	5.974829E-4	5.389717E-4	4.989044E-4	4.78554E-4
5.327314E-4	5.5538566E-4	5.9998897E-4	6.6512433E-4	7.486548E-4	8.477261E-4	9.587914E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	9.587914E-4	8.477261E-4	7.486548E-4	6.6512433E-4	5.9998897E-4	5.5538566E-4	5.327314E-4
5.802278E-4	6.0490187E-4	6.5348187E-4	7.2442443E-4	8.1540225E-4	9.233064E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	9.233064E-4	8.1540225E-4	7.2442443E-4	6.5348187E-4	6.0490187E-4	5.802278E-4
6.3229643E-4	6.5918465E-4	7.1212417E-4	7.89433E-4	8.88575E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	8.88575E-4	7.89433E-4	7.1212417E-4	6.5918465E-4	6.3229643E-4
6.7835505E-4	7.072019E-4	7.639977E-4	8.46938E-4	9.533018E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.533018E-4	8.46938E-4	7.639977E-4	7.072019E-4	6.7835505E-4
7.164857E-4	7.469541E-4	8.069424E-4	8.945448E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	8.945448E-4	8.069424E-4	7.469541E-4	7.164857E-4
7.4502727E-4	7.7670935E-4	8.3908736E-4	9.3017943E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.3017943E-4	8.3908736E-4	7.7670935E-4	7.4502727E-4
7.626951E-4	7.9512846E-4	8.589857E-4	9.52238E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.52238E-4	8.589857E-4	7.9512846E-4	7.626951E-4
7.68677E-4	8.013648E-4	8.6572283E-4	9.597065E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.597065E-4	8.6572283E-4	8.013648E-4	7.68677E-4
7.626951E-4	7.9512846E-4	8.589857E-4	9.52238E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.52238E-4	8.589857E-4	7.9512846E-4	7.626951E-4
7.4502727E-4	7.7670935E-4	8.3908736E-4	9.3017943E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.3017943E-4	8.3908736E-4	7.7670935E-4	7.4502727E-4
7.164857E-4	7.469541E-4	8.069424E-4	8.945448E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	8.945448E-4	8.069424E-4	7.469541E-4	7.164857E-4
6.7835505E-4	7.072019E-4	7.639977E-4	8.46938E-4	9.533018E-4	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	9.533018E-4	8.46938E-4	7.639977E-4	7.072019E-4	6.7835505E-4
6.3229643E-4	6.5918465E-4	7.1212417E-4	7.89433E-4	8.88575E-4	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	8.88575E-4	7.89433E-4	7.1212417E-4	6.5918465E-4	6.3229643E-4
